"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 13 14:38:20 GMT 2021","Thu May 13 14:38:20 GMT 2021","0","","Pyramid array basic tests","","Pyramid array basic tests","Testing for 1","Testing for 1",""
"passed","Thu May 13 14:38:25 GMT 2021","Thu May 13 14:38:25 GMT 2021","0","src.test.java.training.katas.WhereMyAnagramsAt","test_where_my_anagrams_at","","","","test_where_my_anagrams_at[abba-words0-expected_result0]",""
"passed","Thu May 13 14:42:28 GMT 2021","Thu May 13 14:42:28 GMT 2021","10","","testCoWa.LibraryTest","","testCoWa.LibraryTest","testSomeLibraryMethod","testSomeLibraryMethod",""
"failed","Thu May 13 14:38:25 GMT 2021","Thu May 13 14:38:25 GMT 2021","0","src.test.java.training.katas.PickPeaks","test_pick_peaks","","","","test_pick_peaks[input4-expected_result4]",""
"passed","Thu May 13 14:38:25 GMT 2021","Thu May 13 14:38:25 GMT 2021","0","src.test.java.training.katas.HumanReadableDurationFormat","test_human_readable_duration_format","","","","test_human_readable_duration_format[2165051-25 days, 1 hour, 24 minutes and 11 seconds]",""
"passed","Thu May 13 14:38:25 GMT 2021","Thu May 13 14:38:25 GMT 2021","0","src.test.java.training.katas.InsaneColouredTriangles","test_insane_coloured_triangles","","","","test_insane_coloured_triangles[B-B]",""
"passed","Thu May 13 14:38:25 GMT 2021","Thu May 13 14:38:25 GMT 2021","1","src.test.java.training.katas.SumOfOddNumbers","test_sum_of_odd_numbers","","","","test_row_sum_odd_numbers[13-2197]",""
"passed","Thu May 13 14:38:20 GMT 2021","Thu May 13 14:38:20 GMT 2021","0","","src/main/java/training/katas/DeodorantEvaporator/deodorant_evaporator.test.js","","src/main/java/training/katas/DeodorantEvaporator/deodorant_evaporator.test.js","100 5 5 -> 59","100 5 5 -> 59",""
"passed","Thu May 13 14:38:25 GMT 2021","Thu May 13 14:38:25 GMT 2021","0","src.test.java.training.katas.ValidParentheses","test_valid_parentheses","","","","test_valid_parentheses[((())()())-True]",""
"passed","Thu May 13 14:38:25 GMT 2021","Thu May 13 14:38:25 GMT 2021","0","src.test.java.training.katas.SplitStrings","test_split_strings","","","","test_split_strings[vvtys-expected_result24]",""
